id	IndexCancer	Stage	Fix	total_individuals	number_last_known_outcome	final_proportion	number_final_outcome	extrapolated_prop_died	extrapolated_cod	extrapolated_outcome
Overall	Lung, All	II	NC	6509	1238	0.2027665786876099	1319.8076606776528	0.5	0.2534082085701073	1649.4340295828285
Overall	Lung, All	II	NIndex	6509	121	0.021368863942574506	139.08993540221746	0.075	0.028965108424949117	188.5338907379938
Overall	Lung, All	III	Alive	36885	1784	0.035350894492943735	1303.9177433722298	0	0	0
Overall	Lung, All	III	Index	36885	30112	0.823082422234152	30359.395144106697	0.4401197604790419	0.8386410494511062	30933.27510900405
Overall	Lung, All	III	NC	36885	4584	0.12965186274686297	4782.208957418041	0.48203592814371254	0.14669226398447954	5410.744157067528
Overall	Lung, All	III	NIndex	36885	405	0.011914820526041382	439.4781551030364	0.07784431137724551	0.014666686564414248	540.9807339284196
Overall	Lung, All	IV	Alive	70578	953	0.006626452059515025	467.68173345645147	0	0	0
Overall	Lung, All	IV	Index	70578	65001	0.9258213816170321	65342.62147176689	0.496551724137931	0.9291117578121016	65574.84964286251
Overall	Lung, All	IV	NC	70578	4301	0.06274846677618916	4428.661288129878	0.42758620689655175	0.06558184627749904	4628.635546573327
Overall	Lung, All	IV	NIndex	70578	323	0.00480369954726378	339.03550664678306	0.07586206896551724	0.005306395910399403	374.51481056416907
Overall	Lung, NSCLC	?	Alive	5148	248	0.02724542417733495	140.25944366492033	0	0	0
Overall	Lung, NSCLC	?	Index	5148	4095	0.807623109507055	4157.643767742319	0.5510204081632653	0.8226358942578313	4234.929583639316
Overall	Lung, NSCLC	?	NC	5148	754	0.15241475691107437	784.6311685782108	0.36734693877551017	0.16242328007825863	836.1550458428754
Overall	Lung, NSCLC	?	NIndex	5148	51	0.012716709404535642	65.46562001454949	0.08163265306122448	0.014940825663909925	76.9153705178083
Overall	Lung, NSCLC	I	Alive	21185	5514	0.21686865231552627	4594.362399304424	0	0	0
Overall	Lung, NSCLC	I	Index	21185	9068	0.44203919007633685	9364.600241767197	0.32421875	0.5123520734442614	10854.178675916677
Overall	Lung, NSCLC	I	NC	21185	5957	0.30811500142339776	6527.416305154681	0.6184895833333334	0.4422460038320891	9368.981591182808
Overall	Lung, NSCLC	I	NIndex	21185	646	0.032977156184739106	698.621053773698	0.057291666666666664	0.045401922723649464	961.8397329005139
Overall	Lung, NSCLC	II	Alive	4858	661	0.11089523562817107	538.729054681655	0	0	0
Overall	Lung, NSCLC	II	Index	4858	3185	0.6662458247308822	3236.6222165426257	0.48484848484848486	0.7200132117021167	3497.824182448883
Overall	Lung, NSCLC	II	NC	4858	928	0.20429616183653077	992.4707542018665	0.48484848484848486	0.2580635488077652	1253.6727201081235
Overall	Lung, NSCLC	II	NIndex	4858	84	0.01856277780441594	90.17797457385264	0.030303030303030304	0.021923239490118093	106.50309744299369
Overall	Lung, NSCLC	III	Alive	21701	1219	0.04362231396779379	946.6478354150931	0	0	0
Overall	Lung, NSCLC	III	Index	21701	17659	0.8200631066894521	17796.189478267803	0.3924731182795699	0.8371836922789626	18167.723306145766
Overall	Lung, NSCLC	III	NC	21701	2565	0.12280150901229141	2664.915547075736	0.4731182795698925	0.1434400231475917	3112.7919423258872
Overall	Lung, NSCLC	III	NIndex	21701	258	0.01351307033046264	293.2471392413698	0.13440860215053763	0.019376284573445677	420.48475152834465
Overall	Lung, NSCLC	IV	Alive	35862	600	0.007954338343450076	285.2584816728066	0	0	0
Overall	Lung, NSCLC	IV	Index	35862	33063	0.9281923825126329	33286.83522166804	0.5384615384615384	0.9324754877744906	33440.43594256878
Overall	Lung, NSCLC	IV	NC	35862	2017	0.05844200349931094	2095.847129492289	0.4230769230769231	0.061807300490770586	2216.5334102000147
Overall	Lung, NSCLC	IV	NIndex	35862	182	0.005411275644606093	194.0591671668637	0.038461538461538464	0.005717211734738788	205.0306472312024
Overall	Lung, SCLC	?	Alive	1405	34	0.008529557418888223	11.984028173537952	0	0	0
Overall	Lung, SCLC	?	Index	1405	1212	0.8702457258334255	1222.695244795963	0.375	0.8734443098655086	1227.1892553610396
Overall	Lung, SCLC	?	NC	1405	150	0.11245740856920793	158.00265903973713	0.4375	0.11618908993997153	163.24567136566
Overall	Lung, SCLC	?	NIndex	1405	9	0.00876730817847838	12.318067990762122	0.1875	0.010366600194519921	14.56507327330049
Overall	Lung, SCLC	I	Alive	865	70	0.045097126165129835	39.00901413283731	0	0	0
Overall	Lung, SCLC	I	Index	865	608	0.7183539173044396	621.3761384683403	0.35	0.7341379114622351	635.0292934148333
Overall	Lung, SCLC	I	NC	865	173	0.21754041124207188	188.17245572439217	0.5499999999999999	0.24234383063289328	209.6274134974527
Overall	Lung, SCLC	I	NIndex	865	14	0.019008545288358606	16.442391674430194	0.1	0.023518257904871588	20.343293087713924
Overall	Lung, SCLC	II	Alive	399	20	0.019071817749289927	7.60965528196668	0	0	0
Overall	Lung, SCLC	II	Index	399	314	0.7965191166892553	317.8111275590129	0.30000000000000004	0.8022406620140423	320.0940241436029
Overall	Lung, SCLC	II	NC	399	59	0.1689194296760711	67.39885244075236	0.7000000000000001	0.18226970210057405	72.72561113812905
Overall	Lung, SCLC	II	NIndex	399	6	0.015489635885383716	6.180364718268103	0	0.015489635885383716	6.180364718268103
Overall	Lung, SCLC	III	Alive	5874	234	0.026591686514133968	156.19956658402293	0	0	0
Overall	Lung, SCLC	III	Index	5874	4980	0.852932259246287	5010.12409081269	0.4393939393939394	0.864616485138861	5078.75723370567
Overall	Lung, SCLC	III	NC	5874	612	0.11070273868209199	650.2678870186083	0.48484848484848486	0.12359567759803573	726.0010102108619
Overall	Lung, SCLC	III	NIndex	5874	48	0.00977331555748699	57.40845558467858	0.07575757575757576	0.0117878372631032	69.24175608346819
Overall	Lung, SCLC	IV	Alive	12976	114	0.002731395023198388	35.44258182102228	0	0	0
Overall	Lung, SCLC	IV	Index	12976	12213	0.9446899351720058	12258.296598791947	0.411764705882353	0.9458146272403817	12272.890603071193
Overall	Lung, SCLC	IV	NC	12976	622	0.050139554552103775	650.6108598680986	0.5	0.05150525206370297	668.3321507786097
Overall	Lung, SCLC	IV	NIndex	12976	27	0.0024391152526920625	31.649959518932203	0.08823529411764705	0.0026801206959154496	34.77724615019888
Overall	Lymphoma	?	Alive	3957	1681	0.36603970744207925	1448.4191223483076	0	0	0
Overall	Lymphoma	?	Index	3957	1250	0.33452369157661793	1323.7102475686772	0.29054054054054057	0.44087306603614096	1744.5347223050098
Overall	Lymphoma	?	NC	3957	859	0.24837221762996384	982.8088651617669	0.5810810810810811	0.4610709665490099	1824.4578146344322
Overall	Lymphoma	?	NIndex	3957	167	0.051064383351338984	202.06176492124837	0.1283783783783784	0.09805596741484916	388.0074630605581
Overall	Lymphoma	I	Alive	12654	6539	0.478222526885428	6051.427855208206	0	0	0
Overall	Lymphoma	I	Index	12654	2919	0.23956553234849667	3031.462246337877	0.20833333333333334	0.3391952254496275	4292.176382839586
Overall	Lymphoma	I	NC	12654	2702	0.23971148078305257	3033.3090778287474	0.6833333333333333	0.5664968741547617	7168.451445554354
Overall	Lymphoma	I	NIndex	12654	494	0.04250045998302278	537.8008206251702	0.10833333333333334	0.09430790039561082	1193.3721716060593
Overall	Lymphoma	II	Alive	7276	3327	0.41597574885215083	3026.6395486482493	0	0	0
Overall	Lymphoma	II	Index	7276	2110	0.3000558857554812	2183.2066247568814	0.30063291139240506	0.42511188620153917	3093.114084002399
Overall	Lymphoma	II	NC	7276	1579	0.24377284366287516	1773.6912104910796	0.6107594936708861	0.49783398141118246	3622.2400487477635
Overall	Lymphoma	II	NIndex	7276	260	0.040195521729492804	292.4626161037896	0.08860759493670886	0.07705413238727832	560.645867249837
Overall	Lymphoma	III	Alive	8099	3244	0.3649002505313945	2955.327129053764	0	0	0
Overall	Lymphoma	III	Index	8099	3049	0.39074837572222404	3164.6710949742924	0.36981132075471695	0.5256926193149661	4257.584523831911
Overall	Lymphoma	III	NC	8099	1572	0.2130068829173452	1725.142744747579	0.5811320754716981	0.4250621228487971	3442.5781329524075
Overall	Lymphoma	III	NIndex	8099	234	0.03134449082903622	253.85903122436432	0.04905660377358491	0.049245257836236705	398.8373432156811
Overall	Lymphoma	IV	Alive	16904	5737	0.29875079305310487	5050.083405769685	0	0	0
Overall	Lymphoma	IV	Index	16904	7301	0.44555861396313773	7531.722810432881	0.3147482014388489	0.5395898887550322	9121.227479515064
Overall	Lymphoma	IV	NC	16904	3320	0.21909916265674556	3703.652245549627	0.6007194244604317	0.3985645671167043	6737.33544254077
Overall	Lymphoma	IV	NIndex	16904	546	0.03659143032701184	618.5415382478081	0.08453237410071943	0.06184554412826351	1045.4370779441665
Overall	Melanoma	?	Alive	4362	2692	0.5659120409690392	2468.508322706949	0	0	0
Overall	Melanoma	?	Index	4362	641	0.1581123628450868	689.6861267302687	0.1569767441860465	0.24694739253208714	1077.1845262249642
Overall	Melanoma	?	NC	4362	821	0.22191257181564708	967.9826382598526	0.6976744186046512	0.616734925980093	2690.1977471251657
Overall	Melanoma	?	NIndex	4362	208	0.05406302437022686	235.82291230292955	0.14534883720930233	0.13631768148781978	594.6177266498698
Overall	Melanoma	I	Alive	29297	21418	0.6859309764678216	20095.71981757777	0	0	0
Overall	Melanoma	I	Index	29297	1372	0.05092634189738403	1491.98903856766	0.07973102785782901	0.10561632369068777	3094.2414351660796
Overall	Melanoma	I	NC	29297	5050	0.20619024305610342	6040.755550814662	0.7531219980787704	0.7227799505976713	21175.284212659975
Overall	Melanoma	I	NIndex	29297	1457	0.056952438578690895	1668.535593039907	0.16714697406340057	0.1716037257116409	5027.474352173944
Overall	Melanoma	II	Alive	5034	2282	0.41710423386916196	2099.7027132973612	0	0	0
Overall	Melanoma	II	Index	5034	1303	0.26409437462761226	1329.4510818754002	0.17610062893081763	0.3375466925416785	1699.2100502548096
Overall	Melanoma	II	NC	5034	1169	0.2569342707781395	1293.4071190971542	0.6855345911949685	0.542873651229326	2732.825960288427
Overall	Melanoma	II	NIndex	5034	280	0.061867120725086246	311.4390857300842	0.13836477987421383	0.11957965622899544	601.9639894567631
Overall	Melanoma	III	Alive	2693	961	0.32076224577753076	863.8127278788903	0	0	0
Overall	Melanoma	III	Index	2693	1311	0.4965084166023985	1337.097165910259	0.33333333333333337	0.6034291651949087	1625.0347418698893
Overall	Melanoma	III	NC	2693	316	0.1387662114498114	373.69740743434215	0.5098039215686274	0.3022920622383565	814.072523607894
Overall	Melanoma	III	NIndex	2693	105	0.043963126170259374	118.3926987765085	0.1568627450980392	0.09427877256673478	253.89273452221676
Overall	Melanoma	IV	Alive	1794	183	0.08246346015570873	147.93944751934146	0	0	0
Overall	Melanoma	IV	Index	1794	1448	0.8190615253772587	1469.3963765268022	0.5294117647058824	0.8627186513420457	1547.71726050763
Overall	Melanoma	IV	NC	1794	119	0.07209925219525586	129.346058438289	0.4117647058823529	0.10605479461231239	190.26230153448842
Overall	Melanoma	IV	NIndex	1794	44	0.026375762271776647	47.3181175155673	0.058823529411764705	0.031226554045641865	56.020437957881505
Overall	Oral-Pharynx	?	Alive	4787	1702	0.313689804389834	1501.6330936141355	0	0	0
Overall	Oral-Pharynx	?	Index	4787	1798	0.38745127779140043	1854.7292667874337	0.2568306010928962	0.4680164188095545	2240.3945968413377
Overall	Oral-Pharynx	?	NC	4787	965	0.22471374378920198	1075.7046915189098	0.5846994535519126	0.40812800100074426	1953.7087407905628
Overall	Oral-Pharynx	?	NIndex	4787	322	0.07414517402956357	354.9329480795208	0.15846994535519127	0.12385558018970119	592.8966623680996
Overall	Oral-Pharynx	I	Alive	4287	2263	0.4803664527904048	2059.330983112465	0	0	0
Overall	Oral-Pharynx	I	Index	4287	704	0.17096058318091328	732.9080200965752	0.17721518987341772	0.25608881532098504	1097.8527512810629
Overall	Oral-Pharynx	I	NC	4287	1004	0.2698180556406874	1156.710004531627	0.6708860759493671	0.592089220170959	2538.286486872901
Overall	Oral-Pharynx	I	NIndex	4287	316	0.07885490838799449	338.05099225933236	0.1518987341772152	0.15182196450805596	650.8607618460359
Overall	Oral-Pharynx	II	Alive	2843	1192	0.374001774125477	1063.2870438387313	0	0	0
Overall	Oral-Pharynx	II	Index	2843	810	0.3006581834985818	854.771215686468	0.2882882882882883	0.4084785147779986	1161.30441751385
Overall	Oral-Pharynx	II	NC	2843	660	0.2560291770996131	727.8909504942001	0.5945945945945946	0.47840861036341026	1360.1156792631753
Overall	Oral-Pharynx	II	NIndex	2843	181	0.06931086527632808	197.05078998060074	0.11711711711711711	0.11311287485859116	321.5799032229747
Overall	Oral-Pharynx	III	Alive	3842	1430	0.32419667447320716	1245.5636233260618	0	0	0
Overall	Oral-Pharynx	III	Index	3842	1424	0.3901282533890733	1498.8727495208198	0.37735849056603776	0.5124666211148119	1968.8967583231074
Overall	Oral-Pharynx	III	NC	3842	756	0.2209549314122066	848.9088464856977	0.5723270440251572	0.4065014557962434	1561.7785931691672
Overall	Oral-Pharynx	III	NIndex	3842	232	0.06472014072551292	248.65478066742065	0.050314465408805034	0.08103192308894473	311.32464850772567
Overall	Oral-Pharynx	IV	Alive	11427	3521	0.2737673950942592	3128.3400237420997	0	0	0
Overall	Oral-Pharynx	IV	Index	11427	5655	0.5053633109443595	5774.7865541611955	0.2765957446808511	0.5810862074597929	6640.072092643053
Overall	Oral-Pharynx	IV	NC	11427	1790	0.17624217319808388	2013.9193131345046	0.6418439716312057	0.3519581253685127	4021.8254985859944
Overall	Oral-Pharynx	IV	NIndex	11427	461	0.04462712076329739	509.95410896219926	0.08156028368794327	0.06695566717169442	765.1024087709521
Overall	Other Types	?	Alive	115280	26666	0.19537054162532075	22522.316038566976	0	0	0
Overall	Other Types	?	Index	115280	61990	0.5503889252855175	63448.83530691446	0.33448818897637794	0.6157380639331052	70982.28401020836
Overall	Other Types	?	NC	115280	23568	0.2246371749082745	25896.173523425885	0.5776377952755906	0.3374905838345228	38905.91450444379
Overall	Other Types	?	NIndex	115280	3056	0.02960335818088716	3412.6751310926716	0.08787401574803148	0.046771352232372033	5391.801485347848
Overall	Other Types	I	Alive	8722	4271	0.44819873690054296	3909.1893832465357	0	0	0
Overall	Other Types	I	Index	8722	2203	0.2622466168548722	2287.3149922081957	0.23591549295774647	0.36798364281380314	3209.553332621991
Overall	Other Types	I	NC	8722	1773	0.2310751254389545	2015.4372440785612	0.6443661971830986	0.5198792411178255	4534.386741029673
Overall	Other Types	I	NIndex	8722	475	0.05847952080563033	510.0583804667078	0.11971830985915494	0.1121371160683714	978.0599263483354
Overall	Other Types	II	Alive	6724	2301	0.30383344940685364	2042.976113811684	0	0	0
Overall	Other Types	II	Index	6724	2961	0.4504547054068098	3028.8574391553893	0.24210526315789474	0.524014382631627	3523.4727088150603
Overall	Other Types	II	NC	6724	1163	0.1954854910178913	1314.4444416043011	0.6368421052631579	0.38897942458751916	2615.497650926479
Overall	Other Types	II	NIndex	6724	299	0.05022635416844525	337.7220054286259	0.12105263157894737	0.08700619278085385	585.0296402584613
Overall	Other Types	III	Alive	5690	1549	0.24424098000351335	1389.731176219991	0	0	0
Overall	Other Types	III	Index	5690	3105	0.5585717946087639	3178.273511323867	0.3761467889908257	0.650442254977058	3701.01643081946
Overall	Other Types	III	NC	5690	805	0.15381969517661254	875.2340655549253	0.4954128440366973	0.2748198137104632	1563.7247400125357
Overall	Other Types	III	NIndex	5690	231	0.04336753021111016	246.7612469012168	0.12844036697247707	0.07473793131247886	425.2588291680047
Overall	Other Types	IV	Alive	6835	450	0.040814634010046855	278.96802345867025	0	0	0
Overall	Other Types	IV	Index	6835	5840	0.8632059635032421	5900.01276054466	0.3125	0.8759605366313817	5987.190267875494
Overall	Other Types	IV	NC	6835	433	0.07304139809012679	499.2379559460166	0.5625	0.09599962972077815	656.1574691415186
Overall	Other Types	IV	NIndex	6835	112	0.022938004396584243	156.7812600506533	0.125	0.0280398336478401	191.65226298298708
Overall	Ovary	?	Alive	1923	320	0.12612395656283726	242.53636847033604	0	0	0
Overall	Ovary	?	Index	1923	1334	0.7113266655806926	1367.8811779116718	0.33333333333333337	0.7533679844349717	1448.7266340684505
Overall	Ovary	?	NC	1923	236	0.14111473883887704	271.36364278716053	0.6	0.2167891127765794	416.8854638693622
Overall	Ovary	?	NIndex	1923	33	0.021434639017593134	41.21881083083159	0.06666666666666667	0.02984290278844895	57.38790206218733
Overall	Ovary	I	Alive	2810	1953	0.6666257231374563	1873.218282016252	0	0	0
Overall	Ovary	I	Index	2810	501	0.1873326604804385	526.4047759500322	0.25396825396825395	0.35663443143598295	1002.142752335112
Overall	Ovary	I	NC	2810	298	0.11953534385067568	335.89431622039865	0.5238095238095237	0.468720246446486	1317.1038925146256
Overall	Ovary	I	NIndex	2810	58	0.02650627253142952	74.48262581331694	0.2222222222222222	0.1746453221175309	490.7533551502618
Overall	Ovary	II	Alive	1187	576	0.4565911331308928	541.9736750263697	0	0	0
Overall	Ovary	II	Index	1187	483	0.4248223741748053	504.26415814549387	0.7058823529411765	0.7471219975613179	886.8338111052843
Overall	Ovary	II	NC	1187	98	0.08654016969588245	102.72318142901247	0.20588235294117646	0.18054422651694862	214.305996875618
Overall	Ovary	II	NIndex	1187	30	0.03204632299841951	38.03898539912396	0.08823529411764705	0.07233377592173357	85.86019201909774
Overall	Ovary	III	Alive	5825	902	0.12604391376787508	734.2057976978723	0	0	0
Overall	Ovary	III	Index	5825	4458	0.7871237787982202	4584.996011499632	0.7086614173228346	0.8764462373738796	5105.299332702849
Overall	Ovary	III	NC	5825	406	0.07524871024429833	438.3237371730378	0.25984251968503935	0.10800027838870681	629.1016216142172
Overall	Ovary	III	NIndex	5825	59	0.01158359718960639	67.47445362945723	0.031496062992125984	0.01555348423741348	90.59904568293352
Overall	Ovary	IV	Alive	4642	350	0.05705845045667098	264.8653270198667	0	0	0
Overall	Ovary	IV	Index	4642	3959	0.8675522054818734	4027.1773378468565	0.6944444444444444	0.9071761294101172	4211.111592721764
Overall	Ovary	IV	NC	4642	283	0.06368927213746668	295.64560126212035	0.19444444444444445	0.07478397083737492	347.1471926270944
Overall	Ovary	IV	NIndex	4642	50	0.011700071923988972	54.311733871156804	0.1111111111111111	0.01803989975250797	83.741214651142
Overall	Pancreas	?	Alive	4390	263	0.04815396728193429	211.3959163676915	0	0	0
Overall	Pancreas	?	Index	4390	3727	0.8538599224385086	3748.445059505053	0.34375	0.8704128486916736	3821.112405756447
Overall	Pancreas	?	NC	4390	357	0.08675159881336438	380.8395187906696	0.5	0.11082858245433153	486.5374769745154
Overall	Pancreas	?	NIndex	4390	43	0.011234511466192802	49.3195053365864	0.15625	0.018758568853995034	82.3501172690382
Overall	Pancreas	I	Alive	1853	349	0.14878111296936675	275.6914023322366	0	0	0
Overall	Pancreas	I	Index	1853	1252	0.6906097029239198	1279.6997795180234	0.4722222222222222	0.7608674507150096	1409.8873861749128
Overall	Pancreas	I	NC	1853	215	0.13662152131028216	253.15967898795284	0.41666666666666663	0.19861365171418496	368.03109662638474
Overall	Pancreas	I	NIndex	1853	37	0.023987662796431407	44.4491391617874	0.1111111111111111	0.040518897570805484	75.08151719870256
Overall	Pancreas	II	Alive	6879	370	0.0373415859439246	256.87276970825735	0	0	0
Overall	Pancreas	II	Index	6879	5957	0.8742455891090649	6013.935407481257	0.32558139534883723	0.8864033147652264	6097.5684022699925
Overall	Pancreas	II	NC	6879	501	0.0801763821956403	551.5333331238096	0.5581395348837209	0.10101819760620287	694.9041813330696
Overall	Pancreas	II	NIndex	6879	51	0.008236442751370192	56.65848968667555	0.11627906976744186	0.012578487628570726	86.52741639693802
Overall	Pancreas	III	Alive	2473	38	0.004421567914076956	10.934537451512313	0	0	0
Overall	Pancreas	III	Index	2473	2344	0.9563263445526703	2364.9950500787536	0.5	0.9585371285097087	2370.46231880451
Overall	Pancreas	III	NC	2473	85	0.03667371328225636	90.69409294701998	0.5	0.03888449723929484	96.16136167277614
Overall	Pancreas	III	NIndex	2473	6	0.0025783742509964003	6.376319522714098	0	0.0025783742509964003	6.376319522714098
Overall	Pancreas	IV	Alive	15416	197	0.003147430057417948	48.520781765155085	0	0	0
Overall	Pancreas	IV	Index	15416	14609	0.9548658079124499	14720.211294778328	0.4782608695652174	0.9563711005486063	14743.416886057315
Overall	Pancreas	IV	NC	15416	567	0.038542715134562366	594.1744965144135	0.3913043478260869	0.03977431820050852	613.1608893790394
Overall	Pancreas	IV	NIndex	15416	43	0.0034440468955697435	53.093426942103164	0.13043478260869565	0.003854581250885128	59.42222456364513
Overall	Prostate	?	Alive	15577	7585	0.4203405591639582	6547.644890096976	0	0	0
Overall	Prostate	?	Index	15577	2801	0.19715308392728173	3071.0535883352677	0.24888888888888888	0.30177117865253356	4700.6896498705155
Overall	Prostate	?	NC	15577	4337	0.319357804537322	4974.636521277865	0.6377777777777778	0.5874416722707798	9150.578928961937
Overall	Prostate	?	NIndex	15577	854	0.06314855237143809	983.665000289891	0.11333333333333334	0.11078714907668669	1725.7314211675484
Overall	Prostate	I	Alive	205	88	0.3662294523172369	75.07703772503356	0	0	0
Overall	Prostate	I	Index	205	10	0.0513233210115837	10.521280807374659	0.16666666666666666	0.11236156306445652	23.034120428213587
Overall	Prostate	I	NC	205	86	0.47347178937543866	97.06171682196492	0.6666666666666666	0.7176247575869299	147.11307530532062
Overall	Prostate	I	NIndex	205	21	0.10897543729574076	22.339964645626857	0.16666666666666666	0.17001367934861358	34.85280426646578
Overall	Prostate	II	Alive	192097	131937	0.642564980971731	123434.80514972661	0	0	0
Overall	Prostate	II	Index	192097	10569	0.06111786232020623	11740.557998124656	0.14322313041356594	0.15314803038911096	29419.277193657046
Overall	Prostate	II	NC	192097	39394	0.23711888075181517	45549.82563578144	0.713309747468586	0.6954667450609173	133597.07532596705
Overall	Prostate	II	NIndex	192097	10197	0.059198275956247624	11371.8112163673	0.14346712211784798	0.1513852245499716	29080.647480375897
Overall	Prostate	III	Alive	16783	12128	0.6818415452278427	11443.346653558883	0	0	0
Overall	Prostate	III	Index	16783	1705	0.11354639137598786	1905.6490864632042	0.33786078098471983	0.343913908354495	5771.907123913489
Overall	Prostate	III	NC	16783	2217	0.1548601175177749	2599.017352300816	0.5161290322580645	0.5067783344095647	8505.260786395724
Overall	Prostate	III	NIndex	16783	733	0.049751945878394564	834.9869076770959	0.1460101867572156	0.14930775723594034	2505.8320896907867
Overall	Prostate	IV	Alive	13237	3065	0.1938742101055018	2566.312919166527	0	0	0
Overall	Prostate	IV	Index	13237	7819	0.6114838410204966	8094.211603588313	0.5043227665706052	0.709259019027594	9388.461634868263
Overall	Prostate	IV	NC	13237	1980	0.1632084807188444	2160.3906592753433	0.42363112391930835	0.24533963024480626	3247.5606855505007
Overall	Prostate	IV	NIndex	13237	373	0.03143346815515725	416.08481796981647	0.07204610951008646	0.04540135072759974	600.9776795812377
Overall	Stomach	?	Alive	3895	1230	0.26752583625583704	1042.0131322164852	0	0	0
Overall	Stomach	?	Index	3895	1861	0.49398340515443406	1924.0653630765207	0.3010752688172043	0.5745288182207076	2237.789746969656
Overall	Stomach	?	NC	3895	699	0.20426552246802646	795.6142100129631	0.5483870967741935	0.3509732391244532	1367.0407663897454
Overall	Stomach	?	NIndex	3895	105	0.03422523612170247	133.3072946940311	0.15053763440860216	0.07449794265483922	290.1694866405988
Overall	Stomach	I	Alive	4010	1284	0.27111349913097144	1087.1651315151955	0	0	0
Overall	Stomach	I	Index	4010	1586	0.40803765869972936	1636.2310113859148	0.1911764705882353	0.4598681805924151	1844.0714041755843
Overall	Stomach	I	NC	4010	1004	0.2824132947451879	1132.4773119282036	0.7352941176470588	0.48176145587090213	1931.8634380423175
Overall	Stomach	I	NIndex	4010	136	0.038435547424111344	154.12654517068648	0.07352941176470588	0.058370363536682776	234.06515778209794
Overall	Stomach	II	Alive	1870	393	0.1777198101704409	332.33604501872446	0	0	0
Overall	Stomach	II	Index	1870	1133	0.618750607491096	1157.0636360083495	0.34285714285714286	0.6796831138352472	1271.0074228719122
Overall	Stomach	II	NC	1870	303	0.17917441672136133	335.0561592689457	0.5428571428571428	0.2756508850996007	515.4671551362533
Overall	Stomach	II	NIndex	1870	41	0.024355165617101725	45.54415970398023	0.11428571428571428	0.04466600106515212	83.52542199183446
Overall	Stomach	III	Alive	1769	245	0.09337252156234312	165.17599064378498	0	0	0
Overall	Stomach	III	Index	1769	1279	0.750673807179305	1327.9419649001904	0.3103448275862069	0.7796514862848597	1379.2034792379168
Overall	Stomach	III	NC	1769	207	0.13299635874198637	235.2705586145739	0.6551724137931034	0.1941714590759353	343.48931110532953
Overall	Stomach	III	NIndex	1769	38	0.022957312516365513	40.611485841450595	0.034482758620689655	0.02617705463920493	46.30720965675352
Overall	Stomach	IV	Alive	6810	264	0.017013732445380292	115.86351795303979	0	0	0
Overall	Stomach	IV	Index	6810	6239	0.9304244776073622	6336.190692506137	0	0.9304244776073622	6336.190692506137
Overall	Stomach	IV	NC	6810	275	0.04544127502529848	309.45508292228266	0.75	0.0582015743593337	396.3527213870625
Overall	Stomach	IV	NIndex	6810	32	0.007120514921959049	48.49070661854112	0.25	0.011373948033304122	77.45658610680107
Overall	Thyroid	?	Alive	1470	1088	0.7048568790694266	1036.139612232057	0	0	0
Overall	Thyroid	?	Index	1470	101	0.07393772966583159	108.68846260877244	0.11538461538461539	0.15526736955845774	228.24303325093288
Overall	Thyroid	?	NC	1470	215	0.1675429322125806	246.28811035249348	0.6923076923076923	0.6555207715683375	963.6155342054562
Overall	Thyroid	?	NIndex	1470	66	0.053662459052161174	78.88381480667692	0.19230769230769232	0.18921185887320474	278.14143254361096
Overall	Thyroid	I	Alive	9878	8478	0.8298088678202825	8196.85199632875	0	0	0
Overall	Thyroid	I	Index	9878	77	0.0093565508702107	92.42400949594129	0.030612244897959183	0.034758863150423425	343.3480501998826
Overall	Thyroid	I	NC	9878	990	0.12195999557148168	1204.7208362550962	0.8163265306122449	0.7993549897104879	7896.028588360199
Overall	Thyroid	I	NIndex	9878	333	0.038874585738025096	384.0031579202119	0.15306122448979592	0.16588614713908875	1638.6233614399187
Overall	Thyroid	II	Alive	2414	1961	0.7908872691592939	1909.2018677505355	0	0	0
Overall	Thyroid	II	Index	2414	44	0.01859505350367573	44.888459157873214	0.02631578947368421	0.039407876376288724	95.13061357236099
Overall	Thyroid	II	NC	2414	314	0.14422481187518799	348.1586958667038	0.6578947368421052	0.6645453836905129	1604.212556228898
Overall	Thyroid	II	NIndex	2414	95	0.046292865461842414	111.75097722488759	0.3157894736842105	0.29604673993319836	714.6568301987409
Overall	Thyroid	III	Alive	3692	2969	0.7641608357673526	2821.281805653066	0	0	0
Overall	Thyroid	III	Index	3692	192	0.059132753410685066	218.31812559224926	0.16304347826086957	0.18372419402492735	678.3097243400317
Overall	Thyroid	III	NC	3692	387	0.132943055093238	490.8257594042347	0.6847826086956522	0.6562271056730555	2422.790474144921
Overall	Thyroid	III	NIndex	3692	144	0.043763355728724335	161.57430935045025	0.15217391304347827	0.16004870030201712	590.8998015150472
Overall	Thyroid	IV	Alive	2577	1162	0.41101606287460574	1059.188394027859	0	0	0
Overall	Thyroid	IV	Index	2577	977	0.3923559916901739	1011.1013905855781	0.4067796610169492	0.5595489664188271	1441.9576864613175
Overall	Thyroid	IV	NC	2577	314	0.13863305222380728	357.2573755807514	0.35593220338983056	0.28492690511137886	734.2566344720233
Overall	Thyroid	IV	NIndex	2577	124	0.057994893211413136	149.45283980581166	0.23728813559322035	0.15552412846979416	400.78567906665955
Overall	Uterus	?	Alive	3994	1292	0.3006984504217547	1200.9896109844883	0	0	0
Overall	Uterus	?	Index	3994	2053	0.5226044028935517	2087.2819851568456	0.2835820895522388	0.6078770977892731	2427.861128570357
