id	Site	Stage	Cause	extrapolated_outcome	Status	Percent	Percent_Excluding_Index
Overall	Cervix	III	Breast	11.947973397206543	Cancer	0.76344877937422	1.6120831043744184
Overall	Cervix	III	Bladder	9.612521329079305	Cancer	0.6142186152766329	1.296971687991079
Overall	Cervix	III	Myeloma	6.335844031892642	Cancer	0.40484626401869916	0.854865237493218
Overall	Cervix	III	Lymphoma	6.329773122752936	Cancer	0.404458346501785	0.8540461186580018
Overall	Cervix	III	Liver-Bile Duct	6.288380553051204	Cancer	0.4018134538690865	0.8484612165123038
Overall	Cervix	III	Brain-Nervous	0	Cancer	0	0
Overall	Cervix	III	Cervix	0	Cancer	0	0
Overall	Cervix	III	Index	823.8487922995106	Cancer	52.64209535460131	0
Overall	Cervix	III	Melanoma	0	Cancer	0	0
Overall	Cervix	III	Oral-Pharynx	0	Cancer	0	0
Overall	Cervix	III	Other Female	0	Cancer	0	0
Overall	Cervix	III	Other Male	0	Cancer	0	0
Overall	Cervix	III	Other Respiratory	0	Cancer	0	0
Overall	Cervix	III	Other Urinary	0	Cancer	0	0
Overall	Cervix	III	Ovary	0	Cancer	0	0
Overall	Cervix	III	Prostate	0	Cancer	0	0
Overall	Cervix	III	Stomach	0	Cancer	0	0
Overall	Cervix	III	Uterus	0	Cancer	0	0
Overall	Cervix	III	Heart Disease	83.47433246300054	NonCancer	5.333823160575114	11.262793826105968
Overall	Cervix	III	Other Non-Cancer	82.87434176045561	NonCancer	5.295485096514735	11.18183994027119
Overall	Cervix	III	Nephritis-Nephrosis	77.671269028276	NonCancer	4.963020385193355	10.479814135264036
Overall	Cervix	III	Cerebrovascular	45.19356822003978	NonCancer	2.8877679373827334	6.0977527595560765
Overall	Cervix	III	Chronic Liver	35.4869200656401	NonCancer	2.2675348284754056	4.788080987649272
Overall	Cervix	III	Suicide-Self-Injury	31.268737737902168	NonCancer	1.9980024113675505	4.218941750755177
Overall	Cervix	III	COPD	28.479993441211057	NonCancer	1.81980788761732	3.8426697744409886
Overall	Cervix	III	Diabetes	27.60001319465887	NonCancer	1.7635791178695766	3.723938233911974
Overall	Cervix	III	Alzheimer	27.546691811999533	NonCancer	1.7601720007667434	3.716743833888695
Overall	Cervix	III	Pneumonia-Influenza	22.8142888124182	NonCancer	1.4577820327423772	3.078223252607558
Overall	Cervix	III	Septicemia	15.757827231899697	NonCancer	1.0068899189712266	2.1261285238663032
Overall	Cervix	III	Other Infectious	12.60524482228611	NonCancer	0.8054469535007099	1.7007656050909499
Overall	Cervix	III	Other Circulatory	12.379558624259392	NonCancer	0.791026110176319	1.6703148420507143
Overall	Cervix	III	Accident-External	6.309978221900206	NonCancer	0.4031934966070419	0.851375287031869
Overall	Cervix	III	Alive	0	NonCancer	0	0
Overall	Cervix	IV	Lung	19.594043645279093	Cancer	1.5917175991290897	7.152647547349617
Overall	Cervix	IV	Breast	18.616875693748618	Cancer	1.5123375868195466	6.795940270465139
Overall	Cervix	IV	Myeloma	15.827301638633623	Cancer	1.2857271842919271	5.777628768016498
Overall	Cervix	IV	Esophagus	10.264643754895205	Cancer	0.8338459589679289	3.7470253872563006
Overall	Cervix	IV	Pancreas	9.611184120673679	Cancer	0.7807623168703233	3.5084852199165844
Overall	Cervix	IV	Colon-Rectum	9.498734910845167	Cancer	0.7716275313440428	3.4674365431124423
Overall	Cervix	IV	Other Cancer	9.023497191551236	Cancer	0.7330217052438047	3.293954847917038
Overall	Cervix	IV	Bladder	0	Cancer	0	0
Overall	Cervix	IV	Brain-Nervous	0	Cancer	0	0
Overall	Cervix	IV	Cervix	0	Cancer	0	0
Overall	Cervix	IV	Index	957.0588681943432	Cancer	77.74645558036907	0
Overall	Cervix	IV	Kidney	0	Cancer	0	0
Overall	Cervix	IV	Leukemia	0	Cancer	0	0
Overall	Cervix	IV	Liver-Bile Duct	0	Cancer	0	0
Overall	Cervix	IV	Lymphoma	0	Cancer	0	0
Overall	Cervix	IV	Melanoma	0	Cancer	0	0
Overall	Cervix	IV	Oral-Pharynx	0	Cancer	0	0
Overall	Cervix	IV	Other Digestive	0	Cancer	0	0
Overall	Cervix	IV	Other Female	0	Cancer	0	0
Overall	Cervix	IV	Other Male	0	Cancer	0	0
Overall	Cervix	IV	Other Respiratory	0	Cancer	0	0
Overall	Cervix	IV	Other Urinary	0	Cancer	0	0
Overall	Cervix	IV	Ovary	0	Cancer	0	0
Overall	Cervix	IV	Prostate	0	Cancer	0	0
Overall	Cervix	IV	Stomach	0	Cancer	0	0
Overall	Cervix	IV	Uterus	0	Cancer	0	0
Overall	Cervix	IV	Other Non-Cancer	48.769045455459846	NonCancer	3.961742116609248	17.8027465733252
Overall	Cervix	IV	Accident-External	18.33019692335432	NonCancer	1.4890493032781735	6.691290498266023
Overall	Cervix	IV	Other Infectious	16.182068072186823	NonCancer	1.3145465533864193	5.907133392318366
Overall	Cervix	IV	Heart Disease	15.771903499836347	NonCancer	1.281226929312457	5.757406124402476
Overall	Cervix	IV	Other Circulatory	12.160905461817949	NonCancer	0.9878883397090129	4.439240424269442
Overall	Cervix	IV	Diabetes	10.231776722125437	NonCancer	0.8311760131702224	3.735027542115949
Overall	Cervix	IV	COPD	9.620823368233209	NonCancer	0.7815453589141519	3.512003949468439
Overall	Cervix	IV	Pneumonia-Influenza	9.596644540609104	NonCancer	0.7795811974499678	3.5031776635197995
Overall	Cervix	IV	Chronic Liver	9.47813928466052	NonCancer	0.7699544504192136	3.459918275939896
Overall	Cervix	IV	Septicemia	8.941555722374765	NonCancer	0.7263652089662685	3.2640427757005144
Overall	Cervix	IV	Alzheimer	8.894397950014591	NonCancer	0.7225343582465142	3.246828211370821
Overall	Cervix	IV	Cerebrovascular	7.062248895813107	NonCancer	0.5737001540059388	2.5780169809706805
Overall	Cervix	IV	Nephritis-Nephrosis	6.465144953544164	NonCancer	0.5251945534966828	2.3600490042987627
Overall	Cervix	IV	Alive	0	NonCancer	0	0
Overall	Cervix	IV	Suicide-Self-Injury	0	NonCancer	0	0
Overall	Cervix	Unknown/missing	Colon-Rectum	25.863218830707908	Cancer	3.7213264504615693	7.4911481905366415
Overall	Cervix	Unknown/missing	Stomach	17.340765376246928	Cancer	2.495074154855673	5.022663421018468
Overall	Cervix	Unknown/missing	Other Respiratory	14.500054487816417	Cancer	2.086338775225384	4.1998661361562455
Overall	Cervix	Unknown/missing	Breast	13.928481972333248	Cancer	2.004098125515575	4.03431309950025
Overall	Cervix	Unknown/missing	Lung	11.855241720764477	Cancer	1.705790175649565	3.433809733668348
Overall	Cervix	Unknown/missing	Bladder	10.847245530541581	Cancer	1.560754752595911	3.1418488263318425
Overall	Cervix	Unknown/missing	Other Cancer	6.789807709245925	Cancer	0.9769507495317876	1.9666328490720641
Overall	Cervix	Unknown/missing	Liver-Bile Duct	6.477279042384259	Cancer	0.9319825960265121	1.8761105296122822
Overall	Cervix	Unknown/missing	Leukemia	6.44240985076252	Cancer	0.9269654461528805	1.8660108477655457
Overall	Cervix	Unknown/missing	Brain-Nervous	0	Cancer	0	0
Overall	Cervix	Unknown/missing	Cervix	0	Cancer	0	0
Overall	Cervix	Unknown/missing	Esophagus	0	Cancer	0	0
Overall	Cervix	Unknown/missing	Index	349.7496034936248	Cancer	50.32368395591724	0
Overall	Cervix	Unknown/missing	Kidney	0	Cancer	0	0
Overall	Cervix	Unknown/missing	Lymphoma	0	Cancer	0	0
Overall	Cervix	Unknown/missing	Melanoma	0	Cancer	0	0
Overall	Cervix	Unknown/missing	Myeloma	0	Cancer	0	0
Overall	Cervix	Unknown/missing	Oral-Pharynx	0	Cancer	0	0
Overall	Cervix	Unknown/missing	Other Digestive	0	Cancer	0	0
Overall	Cervix	Unknown/missing	Other Female	0	Cancer	0	0
Overall	Cervix	Unknown/missing	Other Male	0	Cancer	0	0
Overall	Cervix	Unknown/missing	Other Urinary	0	Cancer	0	0
Overall	Cervix	Unknown/missing	Ovary	0	Cancer	0	0
Overall	Cervix	Unknown/missing	Pancreas	0	Cancer	0	0
Overall	Cervix	Unknown/missing	Prostate	0	Cancer	0	0
Overall	Cervix	Unknown/missing	Uterus	0	Cancer	0	0
Overall	Cervix	Unknown/missing	Other Non-Cancer	32.83637404075695	NonCancer	4.724658135360713	9.51088669934391
Overall	Cervix	Unknown/missing	Heart Disease	31.995344012443706	NonCancer	4.603646620495497	9.267286681263203
Overall	Cervix	Unknown/missing	Other Infectious	22.708108338584772	NonCancer	3.2673537177819814	6.577286678993128
Overall	Cervix	Unknown/missing	COPD	22.68379305432935	NonCancer	3.2638551157308417	6.5702438820835605
Overall	Cervix	Unknown/missing	Nephritis-Nephrosis	21.1531015070047	NonCancer	3.0436117276265753	6.1268869553967615
Overall	Cervix	Unknown/missing	Chronic Liver	17.727777363045114	NonCancer	2.5507593328122464	5.134759450657941
Overall	Cervix	Unknown/missing	Alzheimer	14.959426633698058	NonCancer	2.15243548686303	4.3329209133643465
Overall	Cervix	Unknown/missing	Accident-External	14.758401194999422	NonCancer	2.1235109633092693	4.27469492992368
Overall	Cervix	Unknown/missing	Septicemia	11.0444304349119	NonCancer	1.589126681282288	3.1989624187753716
Overall	Cervix	Unknown/missing	Diabetes	9.47670599008713	NonCancer	1.3635548187175726	2.7448791039729157
Overall	Cervix	Unknown/missing	Suicide-Self-Injury	9.120850274702303	NonCancer	1.3123525575111226	2.6418073279559238
Overall	Cervix	Unknown/missing	Other Circulatory	8.612341864833715	NonCancer	1.239185879832189	2.494520484837353
Overall	Cervix	Unknown/missing	Cerebrovascular	7.5999793847820944	NonCancer	1.0935222136377114	2.2012949041296057
Overall	Cervix	Unknown/missing	Pneumonia-Influenza	6.529257891392688	NonCancer	0.9394615671068616	1.8911659356406048
Overall	Cervix	Unknown/missing	Alive	0	NonCancer	0	0
Overall	Colon-Rectum	I	Lung	1094.46815666712	Cancer	4.241960221181814	5.195476811284958
Overall	Colon-Rectum	I	Leukemia	232.54883302517916	Cancer	0.9013171312165387	1.1039170597278216
Overall	Colon-Rectum	I	Pancreas	216.05604513471621	Cancer	0.8373940743952414	1.0256252460132236
Overall	Colon-Rectum	I	Lymphoma	171.4428230406526	Cancer	0.6644813109594689	0.813844794060878
Overall	Colon-Rectum	I	Prostate	165.75794316998486	Cancer	0.6424477468702177	0.7868584798743264
Overall	Colon-Rectum	I	Other Cancer	141.29668123684115	Cancer	0.547640328812221	0.670740054341121
Overall	Colon-Rectum	I	Breast	135.20565146693593	Cancer	0.5240326013214058	0.6418257330485245
Overall	Colon-Rectum	I	Esophagus	121.95030536579408	Cancer	0.4726572821433048	0.5789021633909516
Overall	Colon-Rectum	I	Bladder	114.86291818842484	Cancer	0.44518785391428567	0.5452581002829378
Overall	Colon-Rectum	I	Stomach	96.72382809115823	Cancer	0.37488402810417515	0.45915123513197603
Overall	Colon-Rectum	I	Melanoma	90.02581886934807	Cancer	0.34892375826265676	0.42735556215446463
Overall	Colon-Rectum	I	Liver-Bile Duct	83.11579041343738	Cancer	0.32214174029470716	0.3945534268074402
Overall	Colon-Rectum	I	Kidney	79.05613562956371	Cancer	0.3064072540969874	0.37528211026620184
Overall	Colon-Rectum	I	Uterus	75.68184007450152	Cancer	0.2933290960602361	0.3592642168227478
Overall	Colon-Rectum	I	Ovary	67.80475927915738	Cancer	0.26279895848671514	0.32187145179479654
Overall	Colon-Rectum	I	Myeloma	63.486835923237386	Cancer	0.24606347011060573	0.3013741257356235
Overall	Colon-Rectum	I	Brain-Nervous	55.02202822283133	Cancer	0.2132554095687428	0.26119140150418474
Overall	Colon-Rectum	I	Oral-Pharynx	48.30911187452316	Cancer	0.18723736240658564	0.22932496390042856
Overall	Colon-Rectum	I	Other Respiratory	47.13894826419865	Cancer	0.18270202032556354	0.22377015824818924
Overall	Colon-Rectum	I	Other Digestive	41.24335034502162	Cancer	0.15985175126941442	0.19578355846348638
Overall	Colon-Rectum	I	Other Female	32.41464017210781	Cancer	0.12563327069535216	0.15387337706852386
Overall	Colon-Rectum	I	Other Urinary	21.441594091319384	Cancer	0.08310373276740973	0.10178396166195293
Overall	Colon-Rectum	I	Other Male	17.756532911825655	Cancer	0.06882110349143698	0.08429085344350233
Overall	Colon-Rectum	I	Cervix	7.051628211979846	Cancer	0.027330832959884678	0.033474314107694074
Overall	Colon-Rectum	I	Colon-Rectum	0	Cancer	0	0
Overall	Colon-Rectum	I	Index	4735.21149932082	Cancer	18.352821593429788	0
Overall	Colon-Rectum	I	Heart Disease	5998.857739824642	NonCancer	23.250485406862683	28.476777594302877
Overall	Colon-Rectum	I	Other Non-Cancer	4678.916884004026	NonCancer	18.134633866919987	22.210974366581024
Overall	Colon-Rectum	I	COPD	1349.8035636178267	NonCancer	5.23159398324804	6.407562496767248
Overall	Colon-Rectum	I	Cerebrovascular	1243.4355719397481	NonCancer	4.819330924924414	5.902630095710202
Overall	Colon-Rectum	I	Alzheimer	1169.2710442773118	NonCancer	4.53188265678583	5.550568611469794
Overall	Colon-Rectum	I	Diabetes	645.6448140075921	NonCancer	2.502402286762498	3.06489744728414
Overall	Colon-Rectum	I	Other Circulatory	528.0054784367437	NonCancer	2.046453542253183	2.506459601166699
Overall	Colon-Rectum	I	Nephritis-Nephrosis	501.6141327189207	NonCancer	1.9441654692411952	2.381179003590339
Overall	Colon-Rectum	I	Pneumonia-Influenza	454.8430855663566	NonCancer	1.7628893669483996	2.1591552841788575
Overall	Colon-Rectum	I	Accident-External	446.6200587115616	NonCancer	1.7310184051453883	2.1201203016785355
Overall	Colon-Rectum	I	Septicemia	331.53946527399376	NonCancer	1.2849868814154248	1.5738288897341992
Overall	Colon-Rectum	I	Chronic Liver	278.9022060485139	NonCancer	1.0809744042808958	1.3239580661294583
Overall	Colon-Rectum	I	Other Infectious	147.30203175649007	NonCancer	0.5709159790569748	0.6992476533776123
Overall	Colon-Rectum	I	Suicide-Self-Injury	71.17022482559392	NonCancer	0.2758428930103249	0.33784742889305724
Overall	Colon-Rectum	I	Alive	0	NonCancer	0	0
Overall	Colon-Rectum	II	Lung	670.3208879284922	Cancer	2.6308759681639473	3.8172849560821014
Overall	Colon-Rectum	II	Pancreas	267.7710681732416	Cancer	1.050948106963545	1.5248793355829167
Overall	Colon-Rectum	II	Leukemia	169.0100116965741	Cancer	0.6633306318794855	0.9624634808417548
Overall	Colon-Rectum	II	Bladder	126.63406377076242	Cancer	0.49701347686629155	0.7211446267973681
Overall	Colon-Rectum	II	Other Cancer	117.39755962927865	Cancer	0.46076203787149667	0.6685453882221899
Overall	Colon-Rectum	II	Esophagus	105.82252267337162	Cancer	0.4153323233775722	0.6026288768414617
Overall	Colon-Rectum	II	Uterus	98.19364650682009	Cancer	0.38539050397119234	0.559184617909914
Overall	Colon-Rectum	II	Prostate	98.18609759858438	Cancer	0.3853608760099862	0.5591416290453836
Overall	Colon-Rectum	II	Oral-Pharynx	88.42268939847966	Cancer	0.34704144353577326	0.5035418231710302
Overall	Colon-Rectum	II	Liver-Bile Duct	86.20167160811936	Cancer	0.3383243910990202	0.4908937646799191
Overall	Colon-Rectum	II	Breast	79.40560069896728	Cancer	0.3116511664467494	0.4521920925268339
Overall	Colon-Rectum	II	Brain-Nervous	75.78760890949056	Cancer	0.29745126931783256	0.43158866828940906
Overall	Colon-Rectum	II	Lymphoma	71.004925834546	Cancer	0.27868019088090584	0.40435266165367084
Overall	Colon-Rectum	II	Stomach	69.61313550017111	Cancer	0.2732176910403513	0.39642681538943136
Overall	Colon-Rectum	II	Kidney	65.61763967718346	Cancer	0.25753616577253213	0.3736736140915976
Overall	Colon-Rectum	II	Myeloma	58.08880834569441	Cancer	0.2279870024164779	0.3307990817651656
Overall	Colon-Rectum	II	Ovary	46.41289839178122	Cancer	0.18216138149763028	0.26430812762918665
Overall	Colon-Rectum	II	Other Digestive	45.039300545898946	Cancer	0.17677028355076319	0.25648588236245023
Overall	Colon-Rectum	II	Cervix	39.509015624557904	Cancer	0.15506501677678836	0.22499249790546033
Overall	Colon-Rectum	II	Other Urinary	34.89307061680046	Cancer	0.13694835204207567	0.19870601667903245
Overall	Colon-Rectum	II	Melanoma	32.24497931869471	Cancer	0.1265551211534782	0.18362589720695455
Overall	Colon-Rectum	II	Other Female	29.136909253454814	Cancer	0.11435656522412502	0.1659263307513214
Overall	Colon-Rectum	II	Other Respiratory	28.7636571902526	Cancer	0.11289162522176145	0.16380076744075303
Overall	Colon-Rectum	II	Colon-Rectum	0	Cancer	0	0
Overall	Colon-Rectum	II	Index	7918.851998461207	Cancer	31.079916788183237	0
Overall	Colon-Rectum	II	Other Male	0	Cancer	0	0
Overall	Colon-Rectum	II	Heart Disease	5120.775517352398	NonCancer	20.09802393089367	29.16134600291333
Overall	Colon-Rectum	II	Other Non-Cancer	3366.288554308209	NonCancer	13.212012066047368	19.170046596493503
Overall	Colon-Rectum	II	COPD	1290.3133709795138	NonCancer	5.064222971778774	7.347964099542008
Overall	Colon-Rectum	II	Cerebrovascular	1056.0453477097128	NonCancer	4.1447676428027505	6.013874983383806
Overall	Colon-Rectum	II	Alzheimer	874.101719621393	NonCancer	3.4306751427504727	4.977758271426844
Overall	Colon-Rectum	II	Diabetes	599.3542870138738	NonCancer	2.3523461949600604	3.413150543841387
Overall	Colon-Rectum	II	Septicemia	531.0595156042968	NonCancer	2.084302820378731	3.0242314333441844
Overall	Colon-Rectum	II	Accident-External	504.41403120200135	NonCancer	1.979724601444332	2.8724930516405647
Overall	Colon-Rectum	II	Other Circulatory	498.46588724316274	NonCancer	1.9563793211788638	2.8386200799644867
Overall	Colon-Rectum	II	Pneumonia-Influenza	427.4677206151472	NonCancer	1.6777256588372667	2.4343059100509192
Overall	Colon-Rectum	II	Nephritis-Nephrosis	387.02654521570486	NonCancer	1.5190021006150352	2.2040050299222407
Overall	Colon-Rectum	II	Suicide-Self-Injury	194.9363791312334	NonCancer	0.7650864599522486	1.1101066979284637
Overall	Colon-Rectum	II	Chronic Liver	122.22664017443076	NonCancer	0.47971521713737103	0.6960456151264788
Overall	Colon-Rectum	II	Other Infectious	84.19471647649698	NonCancer	0.33044749196003365	0.47946473155647096
Overall	Colon-Rectum	II	Alive	0	NonCancer	0	0
Overall	Colon-Rectum	III	Lung	577.4350456673194	Cancer	2.2324095170003844	4.22636697154901
Overall	Colon-Rectum	III	Pancreas	319.28378970688004	Cancer	1.2343763616596306	2.3369043384069212
Overall	Colon-Rectum	III	Lymphoma	170.52588809970575	Cancer	0.6592665588019244	1.248114375229456
Overall	Colon-Rectum	III	Breast	120.3684811684559	Cancer	0.4653540600342376	0.8810019015004039
Overall	Colon-Rectum	III	Leukemia	112.84913237029848	Cancer	0.4362836633816535	0.8259662266716222
Overall	Colon-Rectum	III	Myeloma	74.10019990035528	Cancer	0.28647722840932216	0.5423547458608385
Overall	Colon-Rectum	III	Liver-Bile Duct	73.71696436750658	Cancer	0.2849956095550397	0.5395497654383499
Overall	Colon-Rectum	III	Bladder	73.59385102879199	Cancer	0.2845196436588262	0.538648673354652
Overall	Colon-Rectum	III	Uterus	71.30347878999818	Cancer	0.2756648835923536	0.5218849634703583
Overall	Colon-Rectum	III	Other Respiratory	62.78624601432993	Cancer	0.24273658862727107	0.45954556865500085
Overall	Colon-Rectum	III	Prostate	61.4329351454374	Cancer	0.2375045818659143	0.44964040546575273
Overall	Colon-Rectum	III	Esophagus	58.47565942188926	Cancer	0.2260715202268973	0.42799549053108077
Overall	Colon-Rectum	III	Brain-Nervous	56.53624161946513	Cancer	0.21857357774478128	0.4138004890227693
Overall	Colon-Rectum	III	Other Digestive	53.821255484224444	Cancer	0.2080772268005275	0.3939289418828931
Overall	Colon-Rectum	III	Melanoma	51.63782791453908	Cancer	0.19963592327587987	0.3779479822329236
Overall	Colon-Rectum	III	Ovary	46.42175042110484	Cancer	0.1794701554979697	0.33977042822974735
Overall	Colon-Rectum	III	Stomach	44.78425070458194	Cancer	0.17313945219431665	0.32778522786866554
Overall	Colon-Rectum	III	Kidney	36.62966221036023	Cancer	0.14161316867842044	0.26810010183215494
Overall	Colon-Rectum	III	Other Cancer	22.283261756179918	Cancer	0.08614885083190257	0.16309581867491776
Overall	Colon-Rectum	III	Other Male	21.143712533337645	Cancer	0.08174326348618899	0.1547552213488426
Overall	Colon-Rectum	III	Other Urinary	17.429365487901165	Cancer	0.06738330429096562	0.12756914424546628
Overall	Colon-Rectum	III	Oral-Pharynx	14.181281048084905	Cancer	0.054825953174379126	0.1037957399461528
Overall	Colon-Rectum	III	Other Female	8.087946237243518	Cancer	0.03126863928417041	0.05919735752312461
Overall	Colon-Rectum	III	Cervix	6.080338448304202	Cancer	0.023507068925632885	0.04450325934764584
Overall	Colon-Rectum	III	Colon-Rectum	0	Cancer	0	0
Overall	Colon-Rectum	III	Index	12203.318799941235	Cancer	47.178994819226915	0
Overall	Colon-Rectum	III	Heart Disease	3799.7296423588723	NonCancer	14.69005506208487	27.811010055204463
Overall	Colon-Rectum	III	Other Non-Cancer	2910.5170890842924	NonCancer	11.252289063188327	21.30267878219814
Overall	Colon-Rectum	III	Cerebrovascular	938.0243891680534	NonCancer	3.6264764137015906	6.865595232976811
Overall	Colon-Rectum	III	COPD	792.2121987752091	NonCancer	3.0627549631764057	5.798365541690322
Overall	Colon-Rectum	III	Alzheimer	555.0764199178977	NonCancer	2.1459693030151463	4.062719548162408
Overall	Colon-Rectum	III	Diabetes	518.7716528442096	NonCancer	2.0056122046091764	3.7969974212819837
Overall	Colon-Rectum	III	Pneumonia-Influenza	407.581993283799	NonCancer	1.5757441942464974	2.983177220603274
Overall	Colon-Rectum	III	Nephritis-Nephrosis	371.00062789803434	NonCancer	1.4343177449085067	2.7154306132564865
Overall	Colon-Rectum	III	Other Circulatory	276.4656234686749	NonCancer	1.0688379473775416	2.023509290895888
Overall	Colon-Rectum	III	Septicemia	265.4708177972948	NonCancer	1.0263311598132483	1.9430360257264365
Overall	Colon-Rectum	III	Accident-External	204.4545617871149	NonCancer	0.7904374924113311	1.4964453813519087
Overall	Colon-Rectum	III	Other Infectious	189.28866808215113	NonCancer	0.7318049488987517	1.3854430569699379
Overall	Colon-Rectum	III	Chronic Liver	180.2821828605966	NonCancer	0.6969851653158456	1.3195227219370471
Overall	Colon-Rectum	III	Suicide-Self-Injury	98.8967671862683	NonCancer	0.38234271702724926	0.7238459694561485
Overall	Colon-Rectum	III	Alive	0	NonCancer	0	0
Overall	Colon-Rectum	IV	Lung	126.952170656057	Cancer	0.6160334368015189	5.582677867811414
Overall	Colon-Rectum	IV	Esophagus	50.23599986448824	Cancer	0.24376940928031948	2.2091107474693272
Overall	Colon-Rectum	IV	Oral-Pharynx	43.553540695077096	Cancer	0.21134287992564585	1.9152519129583703
Overall	Colon-Rectum	IV	Myeloma	38.349209491336254	Cancer	0.18608894357208974	1.686393245337801
Overall	Colon-Rectum	IV	Ovary	38.24313276011514	Cancer	0.1855742078809935	1.681728557710818
Overall	Colon-Rectum	IV	Other Cancer	33.58768230321368	Cancer	0.16298370682848254	1.4770067314031063
Overall	Colon-Rectum	IV	Prostate	31.134480389155627	Cancer	0.15107958263371327	1.3691280243269697
Overall	Colon-Rectum	IV	Stomach	28.95229370967854	Cancer	0.140490555656437	1.2731671186095344
Overall	Colon-Rectum	IV	Pancreas	25.25728939806199	Cancer	0.12256060461016105	1.1106805798971278
Overall	Colon-Rectum	IV	Kidney	24.872643824872558	Cancer	0.12069411793901667	1.0937659236348576
Overall	Colon-Rectum	IV	Other Digestive	23.429244467597634	Cancer	0.11369004497087361	1.0302929353068122
Overall	Colon-Rectum	IV	Leukemia	23.391083419624263	Cancer	0.11350486907814568	1.0286148163992543
Overall	Colon-Rectum	IV	Brain-Nervous	18.923160401703168	Cancer	0.09182434201137019	0.8321394444671777
Overall	Colon-Rectum	IV	Breast	16.356292490766872	Cancer	0.0793686553317492	0.7192623144273719
Overall	Colon-Rectum	IV	Lymphoma	14.407802618621231	Cancer	0.06991363848321638	0.6335781451164537
Overall	Colon-Rectum	IV	Bladder	12.420028276352122	Cancer	0.060267994353416746	0.5461664547968468
Overall	Colon-Rectum	IV	Liver-Bile Duct	12.348906504390241	Cancer	0.059922877059347054	0.5430388994332852
Overall	Colon-Rectum	IV	Cervix	0	Cancer	0	0
Overall	Colon-Rectum	IV	Colon-Rectum	0	Cancer	0	0
Overall	Colon-Rectum	IV	Index	18333.96281458335	Cancer	88.96526986890211	0
Overall	Colon-Rectum	IV	Melanoma	0	Cancer	0	0
Overall	Colon-Rectum	IV	Other Female	0	Cancer	0	0
Overall	Colon-Rectum	IV	Other Male	0	Cancer	0	0
Overall	Colon-Rectum	IV	Other Respiratory	0	Cancer	0	0
Overall	Colon-Rectum	IV	Other Urinary	0	Cancer	0	0
Overall	Colon-Rectum	IV	Uterus	0	Cancer	0	0
Overall	Colon-Rectum	IV	Heart Disease	503.64077373681016	NonCancer	2.4439090340489624	22.147429117107094
Overall	Colon-Rectum	IV	Other Non-Cancer	345.80245516726234	NonCancer	1.6780010440957993	15.206543559836469
Overall	Colon-Rectum	IV	COPD	184.14644615302302	NonCancer	0.8935677705406785	8.097776383515185
Overall	Colon-Rectum	IV	Cerebrovascular	90.80821569897648	NonCancer	0.44064545661382226	3.993259929139572
Overall	Colon-Rectum	IV	Septicemia	74.04211369918048	NonCancer	0.35928820700301084	3.255976383060526
Overall	Colon-Rectum	IV	Nephritis-Nephrosis	73.99585590282327	NonCancer	0.35906374176447625	3.2539422124386093
Overall	Colon-Rectum	IV	Accident-External	70.03941610532792	NonCancer	0.33986517908253067	3.079959138508776
Overall	Colon-Rectum	IV	Alzheimer	69.4528391430583	NonCancer	0.33701882348145523	3.054164619138938
Overall	Colon-Rectum	IV	Diabetes	66.54491487583768	NonCancer	0.3229081661288707	2.926289653598837
Overall	Colon-Rectum	IV	Pneumonia-Influenza	61.29773813630659	NonCancer	0.2974463224781958	2.6955468683365242
Overall	Colon-Rectum	IV	Other Circulatory	54.99005904869383	NonCancer	0.26683840765088235	2.4181688585104864
Overall	Colon-Rectum	IV	Suicide-Self-Injury	39.79284497584532	NonCancer	0.19309416234396992	1.7498766172794327
Overall	Colon-Rectum	IV	Chronic Liver	39.11693761834235	NonCancer	0.1898143323871426	1.720153824625137
Overall	Colon-Rectum	IV	Other Infectious	37.951613884051945	NonCancer	0.18415961706158746	1.668909115797876
Overall	Colon-Rectum	IV	Alive	0	NonCancer	0	0
Overall	Colon-Rectum	Unknown/missing	Lung	222.80298015950547	Cancer	2.384960181540414	4.032679533663299
Overall	Colon-Rectum	Unknown/missing	Pancreas	149.7132832450353	Cancer	1.6025827793302858	2.7097738676007235
Overall	Colon-Rectum	Unknown/missing	Lymphoma	103.39360486273785	Cancer	1.1067609169635821	1.8713989998838196
Overall	Colon-Rectum	Unknown/missing	Bladder	85.46798559218236	Cancer	0.9148788866643369	1.5469496684212958
Overall	Colon-Rectum	Unknown/missing	Esophagus	72.42516649966207	Cancer	0.7752640387461152	1.3108778278291064
Overall	Colon-Rectum	Unknown/missing	Ovary	71.01419823912967	Cancer	0.7601605463405018	1.2853396468639144
Overall	Colon-Rectum	Unknown/missing	Stomach	67.43910560291017	Cancer	0.7218915179074092	1.2206313431656812
Overall	Colon-Rectum	Unknown/missing	Melanoma	61.610324053125126	Cancer	0.6594982236472396	1.1151318204699583
Overall	Colon-Rectum	Unknown/missing	Liver-Bile Duct	61.58699085602271	Cancer	0.6592484570329984	1.1147094953002392
Overall	Colon-Rectum	Unknown/missing	Other Cancer	59.65143450534022	Cancer	0.6385295922215823	1.0796763980047661
Overall	Colon-Rectum	Unknown/missing	Breast	47.886124839215405	Cancer	0.5125896471763585	0.8667271660697805
Overall	Colon-Rectum	Unknown/missing	Brain-Nervous	44.035881887804095	Cancer	0.4713753145772222	0.7970387088567213
